filename,img_width,img_height,mask_width,mask_height,dims_match,white_ratio,n_unique_mask_values,is_strictly_binary
swapping_166.jpg_IN_172.tif,500,652,500,652,True,0.191135,16,False
swapping_166.jpg_IN_42.tif,500,652,500,652,True,0.211779,16,False
swapping_167.jpg_IN_145.tif,500,652,500,652,True,0.181328,16,False
swapping_167.jpg_IN_23.tif,500,652,500,652,True,0.185206,16,False
swapping_169.jpg_IN_122.tif,500,652,500,652,True,0.210387,16,False
swapping_169.jpg_IN_51.tif,500,652,500,652,True,0.270031,16,False
swapping_171.jpg_IN_115.tif,500,652,500,652,True,0.208331,17,False
swapping_171.jpg_IN_67.tif,500,652,500,652,True,0.195577,16,False
swapping_172.jpg_IN_124.tif,500,652,500,652,True,0.222184,16,False
swapping_172.jpg_IN_131.tif,500,652,500,652,True,0.274328,16,False
swapping_173.jpg_IN_143.tif,500,652,500,652,True,0.163264,16,False
swapping_173.jpg_IN_162.tif,500,652,500,652,True,0.217899,16,False
swapping_173.jpg_IN_189.tif,500,652,500,652,True,0.207813,16,False
swapping_174.jpg_IN_147.tif,500,652,500,652,True,0.190248,16,False
swapping_174.jpg_IN_177.tif,500,652,500,652,True,0.225319,17,False
swapping_174.jpg_IN_183.tif,500,652,500,652,True,0.206883,16,False
swapping_175.jpg_IN_111.tif,500,652,500,652,True,0.213215,16,False
swapping_175.jpg_IN_20.tif,500,652,500,652,True,0.203064,16,False
swapping_177.jpg_IN_28.tif,500,652,500,652,True,0.20823,17,False
swapping_179.jpg_IN_3.tif,500,652,500,652,True,0.189831,17,False
swapping_18.jpg_IN_12.tif,500,652,500,652,True,0.281138,17,False
swapping_18.jpg_IN_131.tif,500,652,500,652,True,0.274328,16,False
swapping_180.jpg_IN_196.tif,500,652,500,652,True,0.219107,17,False
swapping_180.jpg_IN_50.tif,500,652,500,652,True,0.223546,17,False
swapping_180.jpg_IN_86.tif,500,652,500,652,True,0.215144,17,False
swapping_181.jpg_IN_174.tif,500,652,500,652,True,0.221248,16,False
swapping_184.jpg_IN_154.tif,500,652,500,652,True,0.218761,16,False
swapping_185.jpg_IN_192.tif,500,652,500,652,True,0.209457,17,False
swapping_185.jpg_IN_74.tif,500,652,500,652,True,0.22769,16,False
swapping_186.jpg_IN_130.tif,500,652,500,652,True,0.234107,16,False
swapping_188.jpg_IN_31.tif,500,652,500,652,True,0.204865,17,False
swapping_19.jpg_IN_55.tif,500,652,500,652,True,0.20211,16,False
swapping_190.jpg_IN_109.tif,500,652,500,652,True,0.201847,16,False
swapping_190.jpg_IN_94.tif,500,652,500,652,True,0.219979,16,False
swapping_191.jpg_IN_126.tif,500,652,500,652,True,0.192316,16,False
swapping_191.jpg_IN_37.tif,500,652,500,652,True,0.221908,17,False
swapping_191.jpg_IN_59.tif,500,652,500,652,True,0.206549,17,False
swapping_193.jpg_IN_94.tif,500,652,500,652,True,0.219979,16,False
swapping_194.jpg_IN_128.tif,500,652,500,652,True,0.173126,16,False
swapping_194.jpg_IN_150.tif,500,652,500,652,True,0.182684,17,False
swapping_194.jpg_IN_69.tif,500,652,500,652,True,0.226893,16,False
swapping_194.jpg_IN_87.tif,500,652,500,652,True,0.204123,16,False
swapping_195.jpg_IN_4.tif,500,652,500,652,True,0.206684,16,False
swapping_196.jpg_IN_40.tif,500,652,500,652,True,0.229328,16,False
swapping_198.jpg_IN_34.tif,500,652,500,652,True,0.218782,16,False
swapping_198.jpg_IN_37.tif,500,652,500,652,True,0.221908,17,False
swapping_199.jpg_IN_21.tif,500,652,500,652,True,0.213089,16,False
swapping_2.jpg_IN_189.tif,500,652,500,652,True,0.207813,16,False
swapping_2.jpg_IN_195.tif,500,652,500,652,True,0.213798,17,False
swapping_20.jpg_IN_164.tif,500,652,500,652,True,0.246942,16,False
swapping_20.jpg_IN_34.tif,500,652,500,652,True,0.218782,16,False
swapping_20.jpg_IN_59.tif,500,652,500,652,True,0.206549,17,False
swapping_20.jpg_IN_72.tif,500,652,500,652,True,0.246856,16,False
swapping_21.jpg_IN_122.tif,500,652,500,652,True,0.210387,16,False
swapping_21.jpg_IN_128.tif,500,652,500,652,True,0.173126,16,False
swapping_21.jpg_IN_24.tif,500,652,500,652,True,0.226374,16,False
swapping_21.jpg_IN_9.tif,500,652,500,652,True,0.286736,16,False
swapping_22.jpg_IN_194.tif,500,652,500,652,True,0.211819,16,False
swapping_22.jpg_IN_38.tif,500,652,500,652,True,0.239715,17,False
swapping_22.jpg_IN_60.tif,500,652,500,652,True,0.19592,16,False
swapping_23.jpg_IN_65.tif,500,652,500,652,True,0.261316,16,False
swapping_24.jpg_IN_50.tif,500,652,500,652,True,0.223546,17,False
swapping_25.jpg_IN_104.tif,500,652,500,652,True,0.209816,16,False
swapping_25.jpg_IN_14.tif,500,652,500,652,True,0.230604,16,False
swapping_25.jpg_IN_96.tif,500,652,500,652,True,0.243936,16,False
swapping_26.jpg_IN_140.tif,500,652,500,652,True,0.234933,16,False
swapping_26.jpg_IN_151.tif,500,652,500,652,True,0.243871,16,False
swapping_27.jpg_IN_150.tif,500,652,500,652,True,0.182684,17,False
swapping_27.jpg_IN_194.tif,500,652,500,652,True,0.211819,16,False
swapping_27.jpg_IN_70.tif,500,652,500,652,True,0.26708,16,False
swapping_28.jpg_IN_138.tif,500,652,500,652,True,0.19116,17,False
swapping_28.jpg_IN_187.tif,500,652,500,652,True,0.186702,16,False
swapping_29.jpg_IN_101.tif,500,652,500,652,True,0.213914,17,False
swapping_29.jpg_IN_25.tif,500,652,500,652,True,0.249368,16,False
swapping_3.jpg_IN_117.tif,500,652,500,652,True,0.25435,15,False
swapping_3.jpg_IN_129.tif,500,652,500,652,True,0.224383,16,False
swapping_3.jpg_IN_80.tif,500,652,500,652,True,0.219785,16,False
swapping_3.jpg_IN_82.tif,500,652,500,652,True,0.186684,15,False
swapping_30.jpg_IN_193.tif,500,652,500,652,True,0.211276,16,False
swapping_31.jpg_IN_158.tif,500,652,500,652,True,0.235926,16,False
swapping_31.jpg_IN_182.tif,500,652,500,652,True,0.184064,16,False
swapping_32.jpg_IN_109.tif,500,652,500,652,True,0.201847,16,False
swapping_32.jpg_IN_136.tif,500,652,500,652,True,0.167319,16,False
swapping_32.jpg_IN_140.tif,500,652,500,652,True,0.234933,16,False
swapping_32.jpg_IN_42.tif,500,652,500,652,True,0.211779,16,False
swapping_33.jpg_IN_14.tif,500,652,500,652,True,0.230604,16,False
swapping_34.jpg_IN_155.tif,500,652,500,652,True,0.244506,16,False
swapping_34.jpg_IN_43.tif,500,652,500,652,True,0.198755,16,False
swapping_34.jpg_IN_62.tif,500,652,500,652,True,0.248905,16,False
swapping_34.jpg_IN_90.tif,500,652,500,652,True,0.231727,16,False
swapping_35.jpg_IN_109.tif,500,652,500,652,True,0.201847,16,False
swapping_36.jpg_IN_104.tif,500,652,500,652,True,0.209816,16,False
swapping_36.jpg_IN_52.tif,500,652,500,652,True,0.180715,16,False
swapping_37.jpg_IN_76.tif,500,652,500,652,True,0.215822,16,False
swapping_38.jpg_IN_41.tif,500,652,500,652,True,0.209377,17,False
swapping_39.jpg_IN_146.tif,500,652,500,652,True,0.168276,16,False
swapping_39.jpg_IN_30.tif,500,652,500,652,True,0.220721,16,False
swapping_39.jpg_IN_78.tif,500,652,500,652,True,0.189144,17,False
swapping_4.jpg_IN_129.tif,500,652,500,652,True,0.224383,16,False
swapping_4.jpg_IN_23.tif,500,652,500,652,True,0.185206,16,False
swapping_40.jpg_IN_175.tif,500,652,500,652,True,0.223071,16,False
swapping_42.jpg_IN_114.tif,500,652,500,652,True,0.203957,16,False
swapping_43.jpg_IN_132.tif,500,652,500,652,True,0.266788,16,False
swapping_43.jpg_IN_160.tif,500,652,500,652,True,0.177439,16,False
swapping_43.jpg_IN_40.tif,500,652,500,652,True,0.229328,16,False
swapping_45.jpg_IN_113.tif,500,652,500,652,True,0.203917,16,False
swapping_45.jpg_IN_144.tif,500,652,500,652,True,0.221212,16,False
swapping_45.jpg_IN_196.tif,500,652,500,652,True,0.219107,17,False
swapping_45.jpg_IN_68.tif,500,652,500,652,True,0.22292,16,False
swapping_45.jpg_IN_85.tif,500,652,500,652,True,0.197475,16,False
swapping_45.jpg_IN_9.tif,500,652,500,652,True,0.286736,16,False
swapping_46.jpg_IN_132.tif,500,652,500,652,True,0.266788,16,False
swapping_46.jpg_IN_191.tif,500,652,500,652,True,0.2425,16,False
swapping_46.jpg_IN_45.tif,500,652,500,652,True,0.204945,16,False
swapping_46.jpg_IN_61.tif,500,652,500,652,True,0.223101,16,False
swapping_47.jpg_IN_100.tif,500,652,500,652,True,0.199816,16,False
swapping_47.jpg_IN_170.tif,500,652,500,652,True,0.217604,16,False
swapping_48.jpg_IN_10.tif,500,652,500,652,True,0.181043,16,False
swapping_48.jpg_IN_96.tif,500,652,500,652,True,0.243936,16,False
swapping_49.jpg_IN_144.tif,500,652,500,652,True,0.221212,16,False
swapping_49.jpg_IN_38.tif,500,652,500,652,True,0.239715,17,False
swapping_49.jpg_IN_58.tif,500,652,500,652,True,0.211156,16,False
swapping_5.jpg_IN_138.tif,500,652,500,652,True,0.19116,17,False
swapping_5.jpg_IN_156.tif,500,652,500,652,True,0.230138,16,False
swapping_5.jpg_IN_184.tif,500,652,500,652,True,0.193209,16,False
swapping_51.jpg_IN_184.tif,500,652,500,652,True,0.193209,16,False
swapping_52.jpg_IN_186.tif,500,652,500,652,True,0.255755,16,False
swapping_52.jpg_IN_2.tif,500,652,500,652,True,0.21485,16,False
swapping_52.jpg_IN_84.tif,500,652,500,652,True,0.212172,17,False
swapping_53.jpg_IN_103.tif,500,652,500,652,True,0.195181,16,False
swapping_54.jpg_IN_34.tif,500,652,500,652,True,0.218782,16,False
swapping_56.jpg_IN_40.tif,500,652,500,652,True,0.229328,16,False
swapping_57.jpg_IN_138.tif,500,652,500,652,True,0.19116,17,False
swapping_57.jpg_IN_48.tif,500,652,500,652,True,0.265656,16,False
swapping_57.jpg_IN_97.tif,500,652,500,652,True,0.222169,16,False
swapping_58.jpg_IN_156.tif,500,652,500,652,True,0.230138,16,False
swapping_58.jpg_IN_159.tif,500,652,500,652,True,0.232304,17,False
swapping_58.jpg_IN_78.tif,500,652,500,652,True,0.189144,17,False
swapping_6.jpg_IN_186.tif,500,652,500,652,True,0.255755,16,False
swapping_6.jpg_IN_25.tif,500,652,500,652,True,0.249368,16,False
swapping_6.jpg_IN_9.tif,500,652,500,652,True,0.286736,16,False
swapping_60.jpg_IN_197.tif,500,652,500,652,True,0.198411,16,False
swapping_61.jpg_IN_157.tif,500,652,500,652,True,0.193353,16,False
swapping_62.jpg_IN_108.tif,500,652,500,652,True,0.203485,16,False
swapping_63.jpg_IN_12.tif,500,652,500,652,True,0.281138,17,False
swapping_63.jpg_IN_185.tif,500,652,500,652,True,0.201681,17,False
swapping_63.jpg_IN_5.tif,500,652,500,652,True,0.18412,15,False
swapping_63.jpg_IN_80.tif,500,652,500,652,True,0.219785,16,False
swapping_64.jpg_IN_26.tif,500,652,500,652,True,0.193261,15,False
swapping_65.jpg_IN_122.tif,500,652,500,652,True,0.210387,16,False
swapping_65.jpg_IN_53.tif,500,652,500,652,True,0.218494,16,False
swapping_66.jpg_IN_157.tif,500,652,500,652,True,0.193353,16,False
swapping_69.jpg_IN_38.tif,500,652,500,652,True,0.239715,17,False
swapping_69.jpg_IN_50.tif,500,652,500,652,True,0.223546,17,False
swapping_69.jpg_IN_56.tif,500,652,500,652,True,0.18292,16,False
swapping_7.jpg_IN_126.tif,500,652,500,652,True,0.192316,16,False
swapping_7.jpg_IN_171.tif,500,652,500,652,True,0.188294,16,False
swapping_7.jpg_IN_28.tif,500,652,500,652,True,0.20823,17,False
swapping_7.jpg_IN_66.tif,500,652,500,652,True,0.242552,16,False
swapping_70.jpg_IN_41.tif,500,652,500,652,True,0.209377,17,False
swapping_70.jpg_IN_89.tif,500,652,500,652,True,0.273629,16,False
swapping_72.jpg_IN_15.tif,500,652,500,652,True,0.210567,16,False
swapping_73.jpg_IN_25.tif,500,652,500,652,True,0.249368,16,False
swapping_73.jpg_IN_46.tif,500,652,500,652,True,0.240064,17,False
swapping_73.jpg_IN_49.tif,500,652,500,652,True,0.208202,17,False
swapping_73.jpg_IN_56.tif,500,652,500,652,True,0.18292,16,False
swapping_73.jpg_IN_66.tif,500,652,500,652,True,0.242552,16,False
swapping_74.jpg_IN_112.tif,500,652,500,652,True,0.21316,18,False
swapping_75.jpg_IN_0.tif,500,652,500,652,True,0.218212,16,False
swapping_75.jpg_IN_26.tif,500,652,500,652,True,0.193261,15,False
swapping_77.jpg_IN_13.tif,500,652,500,652,True,0.24277,16,False
swapping_77.jpg_IN_181.tif,500,652,500,652,True,0.228914,16,False
swapping_77.jpg_IN_29.tif,500,652,500,652,True,0.203706,16,False
swapping_77.jpg_IN_51.tif,500,652,500,652,True,0.270031,16,False
swapping_77.jpg_IN_62.tif,500,652,500,652,True,0.248905,16,False
swapping_78.jpg_IN_128.tif,500,652,500,652,True,0.173126,16,False
swapping_79.jpg_IN_15.tif,500,652,500,652,True,0.210567,16,False
swapping_79.jpg_IN_30.tif,500,652,500,652,True,0.220721,16,False
swapping_8.jpg_IN_26.tif,500,652,500,652,True,0.193261,15,False
swapping_80.jpg_IN_105.tif,500,652,500,652,True,0.207046,16,False
swapping_80.jpg_IN_191.tif,500,652,500,652,True,0.2425,16,False
swapping_81.jpg_IN_43.tif,500,652,500,652,True,0.198755,16,False
swapping_81.jpg_IN_46.tif,500,652,500,652,True,0.240064,17,False
swapping_82.jpg_IN_127.tif,500,652,500,652,True,0.19254,17,False
swapping_82.jpg_IN_160.tif,500,652,500,652,True,0.177439,16,False
swapping_83.jpg_IN_106.tif,500,652,500,652,True,0.194899,16,False
swapping_83.jpg_IN_88.tif,500,652,500,652,True,0.237767,16,False
swapping_84.jpg_IN_37.tif,500,652,500,652,True,0.221908,17,False
swapping_85.jpg_IN_62.tif,500,652,500,652,True,0.248905,16,False
swapping_86.jpg_IN_4.tif,500,652,500,652,True,0.206684,16,False
swapping_87.jpg_IN_118.tif,500,652,500,652,True,0.206298,17,False
swapping_87.jpg_IN_176.tif,500,652,500,652,True,0.185439,17,False
swapping_87.jpg_IN_187.tif,500,652,500,652,True,0.186702,16,False
swapping_87.jpg_IN_55.tif,500,652,500,652,True,0.20211,16,False
swapping_88.jpg_IN_0.tif,500,652,500,652,True,0.218212,16,False
swapping_88.jpg_IN_107.tif,500,652,500,652,True,0.184813,16,False
swapping_88.jpg_IN_167.tif,500,652,500,652,True,0.21723,16,False
swapping_88.jpg_IN_41.tif,500,652,500,652,True,0.209377,17,False
swapping_89.jpg_IN_132.tif,500,652,500,652,True,0.266788,16,False
swapping_89.jpg_IN_192.tif,500,652,500,652,True,0.209457,17,False
swapping_89.jpg_IN_91.tif,500,652,500,652,True,0.164368,17,False
swapping_9.jpg_IN_189.tif,500,652,500,652,True,0.207813,16,False
swapping_90.jpg_IN_132.tif,500,652,500,652,True,0.266788,16,False
swapping_90.jpg_IN_88.tif,500,652,500,652,True,0.237767,16,False
swapping_91.jpg_IN_175.tif,500,652,500,652,True,0.223071,16,False
swapping_92.jpg_IN_138.tif,500,652,500,652,True,0.19116,17,False
swapping_93.jpg_IN_29.tif,500,652,500,652,True,0.203706,16,False
swapping_94.jpg_IN_139.tif,500,652,500,652,True,0.218015,16,False
swapping_95.jpg_IN_105.tif,500,652,500,652,True,0.207046,16,False
swapping_95.jpg_IN_127.tif,500,652,500,652,True,0.19254,17,False
swapping_95.jpg_IN_191.tif,500,652,500,652,True,0.2425,16,False
swapping_96.jpg_IN_27.tif,500,652,500,652,True,0.201758,16,False
swapping_96.jpg_IN_3.tif,500,652,500,652,True,0.189831,17,False
swapping_96.jpg_IN_91.tif,500,652,500,652,True,0.164368,17,False
swapping_96.jpg_IN_92.tif,500,652,500,652,True,0.177561,17,False
swapping_97.jpg_IN_98.tif,500,652,500,652,True,0.26162,15,False
swapping_98.jpg_IN_186.tif,500,652,500,652,True,0.255755,16,False
swapping_98.jpg_IN_56.tif,500,652,500,652,True,0.18292,16,False
swapping_98.jpg_IN_71.tif,500,652,500,652,True,0.198512,16,False
swapping_99.jpg_IN_144.tif,500,652,500,652,True,0.221212,16,False
ucid00009_remove.png,880,1184,880,1184,True,0.125554,2,True
ucid00017_heavy.png,1184,880,1184,880,True,0.424232,2,True
ucid00028_modify.png,1184,880,1184,880,True,0.128655,2,True
ucid00037_modify.png,1184,880,1184,880,True,0.104152,2,True
ucid00039_heavy.png,880,1184,880,1184,True,0.471157,2,True
ucid00046_heavy.png,880,1184,880,1184,True,0.566544,2,True
ucid00054_add.png,880,1184,880,1184,True,0.015698,2,True
ucid00060_heavy.png,1184,880,1184,880,True,0.145415,2,True
ucid00067_add.png,880,1184,880,1184,True,0.022245,2,True
ucid00072_add.png,880,1184,880,1184,True,0.042886,2,True
ucid00077_heavy.png,1184,880,1184,880,True,0.018724,2,True
ucid00078_remove.png,880,1184,880,1184,True,0.296247,2,True
ucid00082_add.png,880,1184,880,1184,True,0.078721,2,True
ucid00086_add.png,1184,880,1184,880,True,0.002248,2,True
ucid00095_add.png,1184,880,1184,880,True,0.151873,2,True
ucid00100_remove.png,880,1184,880,1184,True,0.025762,2,True
ucid00109_remove.png,1184,880,1184,880,True,0.253385,2,True
ucid00111_modify.png,880,1184,880,1184,True,0.021482,2,True
ucid00121_remove.png,1184,880,1184,880,True,0.013041,2,True
ucid00129_heavy.png,1184,880,1184,880,True,0.072524,2,True
ucid00134_add.png,880,1184,880,1184,True,0.002066,2,True
ucid00135_remove.png,1184,880,1184,880,True,0.049984,2,True
ucid00140_add.png,1184,880,1184,880,True,0.031559,2,True
ucid00157_heavy.png,1184,880,1184,880,True,0.012323,2,True
ucid00173_heavy.png,1184,880,1184,880,True,0.236267,2,True
ucid00179_remove.png,1184,880,1184,880,True,0.26762,2,True
ucid00181_remove.png,880,1184,880,1184,True,0.050178,2,True
ucid00182_add.png,1184,880,1184,880,True,0.007128,2,True
ucid00186_modify.png,880,1184,880,1184,True,0.098663,2,True
ucid00189_add.png,1184,880,1184,880,True,0.068961,2,True
ucid00215_heavy.png,1184,880,1184,880,True,0.035293,2,True
ucid00221_add.png,1184,880,1184,880,True,0.091138,2,True
ucid00221_modify.png,1184,880,1184,880,True,0.020883,2,True
ucid00235_heavy.png,1184,880,1184,880,True,0.224691,2,True
ucid00239_heavy.png,880,1184,880,1184,True,0.538367,2,True
ucid00245_add.png,880,1184,880,1184,True,0.038144,2,True
ucid00245_heavy.png,880,1184,880,1184,True,0.671927,2,True
ucid00248_remove.png,1184,880,1184,880,True,0.072811,2,True
ucid00257_heavy.png,1184,880,1184,880,True,0.375455,2,True
ucid00267_remove.png,1184,880,1184,880,True,0.016842,2,True
ucid00301_add.png,880,1184,880,1184,True,0.005571,2,True
ucid00301_modify.png,880,1184,880,1184,True,0.043923,2,True
ucid00307_add.png,880,1184,880,1184,True,0.075954,2,True
ucid00310_remove.png,880,1184,880,1184,True,0.020507,2,True
ucid00312_heavy.png,1184,880,1184,880,True,0.330403,2,True
ucid00315_remove.png,1184,880,1184,880,True,0.037201,2,True
ucid00320_add.png,1184,880,1184,880,True,0.014152,2,True
ucid00342_add.png,1184,880,1184,880,True,0.006138,2,True
ucid00347_modify.png,880,1184,880,1184,True,0.016055,2,True
ucid00347_remove.png,880,1184,880,1184,True,0.02216,2,True
ucid00351_add.png,1184,880,1184,880,True,0.017365,2,True
ucid00358_remove.png,880,1184,880,1184,True,0.107673,2,True
ucid00362_heavy.png,1184,880,1184,880,True,0.279482,2,True
ucid00362_remove.png,1184,880,1184,880,True,0.102284,2,True
ucid00368_add.png,1184,880,1184,880,True,0.192656,2,True
ucid00374_modify.png,1184,880,1184,880,True,0.086361,2,True
ucid00375_remove.png,1184,880,1184,880,True,0.023407,2,True
ucid00383_modify.png,1184,880,1184,880,True,0.030109,2,True
ucid00385_modify.png,1184,880,1184,880,True,0.051776,2,True
ucid00385_remove.png,1184,880,1184,880,True,0.177202,2,True
ucid00439_remove.png,1184,880,1184,880,True,0.017252,2,True
ucid00447_modify.png,880,1184,880,1184,True,0.051126,2,True
ucid00452_remove.png,1184,880,1184,880,True,0.317211,2,True
ucid00460_add.png,880,1184,880,1184,True,0.037586,2,True
ucid00489_add.png,1184,880,1184,880,True,0.154248,2,True
